기온(°C),계산된적설량(cm),day,time,day_time
-0.30490790655884964,0.006098382749326145,2,20,2일_20시
-0.7482345013477093,0.0014375561545372868,2,21,2일_21시
-1.1469743935309973,0.0005390835579514824,2,22,2일_22시
-1.5224955076370177,0.005053908355795148,2,23,2일_23시
-1.8418194070080869,0.004413746630727763,3,0,3일_0시
-2.121783468104222,0.007401168014375563,3,1,3일_1시
-2.4282839173405217,0.0007749326145552561,3,2,3일_2시
-2.6808221024258754,0.0013701707097933512,3,3,3일_3시
-2.912672955974842,0.0,3,4,3일_4시
-3.1511904761904765,0.0,3,5,3일_5시
-3.3325,0.0,3,6,3일_6시
-3.4883310871518427,0.0,3,7,3일_7시
-3.292796495956873,0.0002358490566037736,3,8,3일_8시
-2.274898921832884,0.007940251572327042,3,9,3일_9시
-0.7991778975741239,0.015476190476190475,3,10,3일_10시
0.5637982929020664,0.005682839173405211,3,11,3일_11시
1.7125494159928125,0.01118598382749326,3,12,3일_12시
2.571868823000899,0.014398023360287508,3,13,3일_13시
3.170485175202156,0.008513027852650493,3,14,3일_14시
3.4714150943396227,0.01372416891284816,3,15,3일_15시
3.3100673854447447,0.013757861635220128,3,16,3일_16시
2.599743935309973,0.014510332434860735,3,17,3일_17시
1.6936163522012577,0.004919137466307277,3,18,3일_18시
1.0414712488769091,0.0007749326145552561,3,19,3일_19시
0.5171451033243487,0.001954177897574124,3,20,3일_20시
0.03992362982928981,0.0007075471698113207,3,21,3일_21시
-0.38976864330637917,0.0002358490566037736,3,22,3일_22시
-0.7948876909254263,0.0,3,23,3일_23시
-1.1669788858939802,0.019710242587601078,4,0,4일_0시
-1.4478908355795146,0.008726415094339622,4,1,4일_1시
-1.7712106918238995,0.0013364779874213836,4,2,4일_2시
-2.0444766397124887,0.0,4,3,4일_3시
-2.3473854447439346,0.0,4,4,4일_4시
-2.6133715184186883,0.0005390835579514824,4,5,4일_5시
-2.8753683737646,0.016397124887690923,4,6,4일_6시
-3.0911882300089846,0.030087601078167114,4,7,4일_7시
-3.0052313566936197,0.012477538185085353,4,8,4일_8시
-2.014746181491465,0.005795148247978436,4,9,4일_9시
-0.5915700808625337,0.009186882300089846,4,10,4일_10시
0.6768014375561543,0.022371967654986523,4,11,4일_11시
1.902106918238994,0.002897574123989218,4,12,4일_12시
2.8045867026055706,0.0,4,13,4일_13시
3.4510130278526514,0.0,4,14,4일_14시
3.7225449236298296,0.0016352201257861635,4,15,4일_15시
3.560312219227314,0.011001796945193171,4,16,4일_16시
2.890283018867925,0.031176999101527405,4,17,4일_17시
2.0201325247079964,0.02249550763701707,4,18,4일_18시
1.3434389038634322,0.0019204851752021564,4,19,4일_19시
0.815431266846361,0.0002358490566037736,4,20,4일_20시
0.37741464510332434,0.0,4,21,4일_21시
-0.023483827493261417,0.0,4,22,4일_22시
-0.390869272237197,0.0,4,23,4일_23시
-0.7101145552560642,0.0,5,0,5일_0시
-0.96322102425876,0.0,5,1,5일_1시
-1.235049415992812,0.0,5,2,5일_2시
-1.5298517520215624,0.0,5,3,5일_3시
-1.8376864330637908,0.0,5,4,5일_4시
-2.157605570530099,0.0005390835579514824,5,5,5일_5시
-2.378762353998203,0.016397124887690923,5,6,5일_6시
-2.5886477987421377,0.030087601078167114,5,7,5일_7시
-2.484040880503143,0.012477538185085353,5,8,5일_8시
-1.5597866127583104,0.005795148247978436,5,9,5일_9시
-0.21896226415094366,0.009186882300089846,5,10,5일_10시
1.0167003593890385,0.022911051212938002,5,11,5일_11시
2.1322551662174303,0.0037623539982030545,5,12,5일_12시
2.9517273135669364,0.0,5,13,5일_13시
3.5131132075471703,0.043126684636118594,5,14,5일_14시
3.7138477088948783,0.09381850853548968,5,15,5일_15시
3.5744721473495065,0.17853324348607366,5,16,5일_16시
2.984150943396225,0.2122753818508535,5,17,5일_17시
2.156931716082659,0.17145103324348607,5,18,5일_18시
1.5091846361185983,0.10524483378256962,5,19,5일_19시
0.9803638814016172,0.04842767295597484,5,20,5일_20시
0.5902538185085355,0.030065139263252473,5,21,5일_21시
0.21054132973944306,0.021810422282120392,5,22,5일_22시
-0.1538162623539983,0.013218778077268642,5,23,5일_23시
-0.5178638814016172,0.005469451931716082,6,0,6일_0시
-0.8415970350404317,0.0030997304582210243,6,1,6일_1시
-1.19042902066487,0.0006289308176100629,6,2,6일_2시
-1.4651931716082656,0.0,6,3,6일_3시
-1.7854020664869725,0.00110062893081761,6,4,6일_4시
-2.0919541778975734,0.007333782569631626,6,5,6일_5시
-2.351314016172507,0.008647798742138365,6,6,6일_6시
-2.5788252470799633,0.0008647798742138364,6,7,6일_7시
-2.501064690026954,0.0,6,8,6일_8시
-1.5772012578616355,0.0,6,9,6일_9시
-0.250700808625337,0.0,6,10,6일_10시
0.8841329739442946,0.0,6,11,6일_11시
1.8702291105121294,0.0023360287511230904,6,12,6일_12시
2.598400718778077,0.005974842767295597,6,13,6일_13시
3.132005840071878,0.03519766397124888,6,14,6일_14시
3.310801886792453,0.052852650494159936,6,15,6일_15시
3.0908400718778077,0.06312893081761005,6,16,6일_16시
2.4062264150943395,0.06667789757412398,6,17,6일_17시
1.574728212039533,0.06217430368373764,6,18,6일_18시
0.9134793351302788,0.054155435759209336,6,19,6일_19시
0.3693306379155437,0.04455300988319856,6,20,6일_20시
-0.059285714285714365,0.02881850853548967,6,21,6일_21시
-0.4747147349505847,0.017868373764600178,6,22,6일_22시
-0.8827762803234499,0.01298292902066487,6,23,6일_23시
-1.2492452830188678,0.015139263252470798,7,0,7일_0시
-1.5420372866127585,0.007827942497753818,7,1,7일_1시
-1.8165745732255167,0.0014937106918238993,7,2,7일_2시
-2.0748450134770886,0.0,7,3,7일_3시
-2.3806581311769994,0.011960916442048516,7,4,7일_4시
-2.608800539083557,0.02532569631626235,7,5,7일_5시
-2.77884995507637,0.01831761006289308,7,6,7일_6시
-2.964346361185983,0.007917789757412398,7,7,7일_7시
-2.9334681042228206,0.002302336028751123,7,8,7일_8시
-2.0303953279424976,0.0006289308176100629,7,9,7일_9시
-0.7016644204851753,0.0046383647798742145,7,10,7일_10시
0.5238993710691826,0.005705300988319856,7,11,7일_11시
1.502230458221024,0.0046945193171608265,7,12,7일_12시
2.3101662174303685,0.0113544474393531,7,13,7일_13시
2.9036096136567835,0.008063791554357592,7,14,7일_14시
3.11705525606469,0.00973719676549865,7,15,7일_15시
2.924469901168014,0.015150494159928123,7,16,7일_16시
2.1814734950584005,0.005705300988319856,7,17,7일_17시
1.3266801437556153,0.006143306379155436,7,18,7일_18시
0.6691374663072776,0.01201707097933513,7,19,7일_19시
0.05736522911051232,0.01275831087151842,7,20,7일_20시
-0.3948000898472598,0.005323450134770889,7,21,7일_21시
-0.8068194070080867,0.00449236298292902,7,22,7일_22시
-1.1490925426774483,0.001572327044025157,7,23,7일_23시
