기온(°C),계산된적설량(cm),day,time,day_time
-2.3361635220125776,0.0,1,10,1일_10시
-1.15377358490566,0.0,1,11,1일_11시
-0.12232704402515718,0.003144654088050314,1,12,1일_12시
0.7581761006289306,0.0,1,13,1일_13시
1.2345911949685535,0.015723270440251572,1,14,1일_14시
1.450943396226415,0.05345911949685534,1,15,1일_15시
1.1459119496855348,0.07547169811320754,1,16,1일_16시
0.2254716981132076,0.08962264150943396,1,17,1일_17시
-0.9779874213836481,0.05660377358490566,1,18,1일_18시
-1.8012578616352197,0.05031446540880503,1,19,1일_19시
-2.418553459119496,0.006289308176100628,1,20,1일_20시
-2.7959119496855354,0.003144654088050314,1,21,1일_21시
-3.179559748427672,0.0,1,22,1일_22시
-3.5144654088050307,0.0,1,23,1일_23시
-3.797169811320755,0.012578616352201257,2,0,2일_0시
-4.115094339622643,0.003144654088050314,2,1,2일_1시
-4.353459119496855,0.0,2,2,2일_2시
-4.56069182389937,0.0,2,3,2일_3시
-4.764150943396226,0.012578616352201257,2,4,2일_4시
-4.961320754716981,0.018867924528301886,2,5,2일_5시
-5.1317610062893095,0.009433962264150943,2,6,2일_6시
-5.222955974842767,0.006289308176100628,2,7,2일_7시
-5.136163522012577,0.0,2,8,2일_8시
-3.789308176100628,0.003144654088050314,2,9,2일_9시
-1.612264150943396,0.0,2,10,2일_10시
-0.11037735849056594,0.0,2,11,2일_11시
1.101572327044025,0.003144654088050314,2,12,2일_12시
1.9814465408805033,0.0,2,13,2일_13시
2.534591194968553,0.015723270440251572,2,14,2일_14시
2.736792452830189,0.05345911949685534,2,15,2일_15시
2.4647798742138365,0.07547169811320754,2,16,2일_16시
1.5267295597484274,0.08962264150943396,2,17,2일_17시
0.2981132075471694,0.04716981132075472,2,18,2일_18시
-0.691194968553459,0.031446540880503145,2,19,2일_19시
-1.4389937106918236,0.003144654088050314,2,20,2일_20시
-1.872012578616353,0.003144654088050314,2,21,2일_21시
-2.2446540880503143,0.0,2,22,2일_22시
-2.5830188679245283,0.0,2,23,2일_23시
-2.9018867924528293,0.003144654088050314,3,0,3일_0시
-3.154402515723272,0.003144654088050314,3,1,3일_1시
-3.3968553459119506,0.0,3,2,3일_2시
-3.637106918238994,0.0,3,3,3일_3시
-3.852201257861635,0.0,3,4,3일_4시
-4.077358490566039,0.0,3,5,3일_5시
-4.234276729559751,0.0,3,6,3일_6시
-4.3946540880503155,0.0,3,7,3일_7시
-4.170754716981132,0.0,3,8,3일_8시
-2.9437106918238984,0.006289308176100628,3,9,3일_9시
-0.7116352201257865,0.009433962264150943,3,10,3일_10시
0.788050314465409,0.0,3,11,3일_11시
1.9044025157232705,0.009433962264150943,3,12,3일_12시
2.714150943396227,0.006289308176100628,3,13,3일_13시
3.2783018867924523,0.003144654088050314,3,14,3일_14시
3.500314465408805,0.015723270440251572,3,15,3일_15시
3.186792452830188,0.015723270440251572,3,16,3일_16시
2.25503144654088,0.009433962264150943,3,17,3일_17시
0.9789308176100627,0.006289308176100628,3,18,3일_18시
0.016666666666666826,0.0,3,19,3일_19시
-0.5871069182389936,0.0,3,20,3일_20시
-1.0889937106918244,0.0,3,21,3일_21시
-1.4971698113207552,0.0,3,22,3일_22시
-1.8688679245283015,0.0,3,23,3일_23시
-2.2295597484276737,0.02830188679245283,4,0,4일_0시
-2.441509433962264,0.003144654088050314,4,1,4일_1시
-2.6937106918238998,0.003144654088050314,4,2,4일_2시
-2.8738993710691827,0.0,4,3,4일_3시
-3.1911949685534595,0.0,4,4,4일_4시
-3.4650943396226426,0.0,4,5,4일_5시
-3.717610062893082,0.015723270440251572,4,6,4일_6시
-3.9047169811320765,0.03773584905660377,4,7,4일_7시
-3.764779874213837,0.012578616352201257,4,8,4일_8시
-2.5106918238993723,0.012578616352201257,4,9,4일_9시
-0.4676100628930821,0.012578616352201257,4,10,4일_10시
1.0047169811320755,0.022012578616352203,4,11,4일_11시
2.259433962264151,0.0,4,12,4일_12시
3.0550314465408808,0.0,4,13,4일_13시
3.6279874213836476,0.0,4,14,4일_14시
3.7371069182389927,0.003144654088050314,4,15,4일_15시
3.44874213836478,0.012578616352201257,4,16,4일_16시
2.5572327044025163,0.025157232704402514,4,17,4일_17시
1.330188679245283,0.022012578616352203,4,18,4일_18시
0.3965408805031448,0.0,4,19,4일_19시
-0.22169811320754723,0.0,4,20,4일_20시
-0.6852201257861638,0.0,4,21,4일_21시
-1.0512578616352197,0.0,4,22,4일_22시
-1.3858490566037733,0.0,4,23,4일_23시
-1.6874213836477985,0.0,5,0,5일_0시
-1.8915094339622647,0.0,5,1,5일_1시
-2.1135220125786165,0.0,5,2,5일_2시
-2.3808176100628935,0.0,5,3,5일_3시
-2.638050314465409,0.0,5,4,5일_4시
-2.974528301886792,0.0,5,5,5일_5시
-3.155031446540881,0.015723270440251572,5,6,5일_6시
-3.3496855345911953,0.03773584905660377,5,7,5일_7시
-3.1977987421383647,0.012578616352201257,5,8,5일_8시
-1.9716981132075464,0.012578616352201257,5,9,5일_9시
-0.129559748427673,0.012578616352201257,5,10,5일_10시
1.2732704402515724,0.022012578616352203,5,11,5일_11시
2.359748427672956,0.003144654088050314,5,12,5일_12시
3.1169811320754715,0.0,5,13,5일_13시
3.622327044025158,0.05660377358490566,5,14,5일_14시
3.680188679245282,0.1289308176100629,5,15,5일_15시
3.4575471698113196,0.1477987421383648,5,16,5일_16시
2.6795597484276725,0.18710691823899372,5,17,5일_17시
1.522327044025157,0.17924528301886788,5,18,5일_18시
0.6547169811320757,0.13836477987421383,5,19,5일_19시
0.004088050314465428,0.09433962264150944,5,20,5일_20시
-0.44339622641509435,0.022012578616352203,5,21,5일_21시
-0.7883647798742138,0.022012578616352203,5,22,5일_22시
-1.1424528301886796,0.015723270440251572,5,23,5일_23시
-1.592767295597484,0.0,6,0,6일_0시
-1.8952830188679246,0.006289308176100628,6,1,6일_1시
