날짜,년,월,일,시간,구이름,잔설처리량,비고
2011-01-11,2011,1,11,1930,도봉구,0.0,
2011-01-11,2011,1,11,1930,노원구,0.0,
2011-01-11,2011,1,11,2200,동작구,0.0,
2011-01-11,2011,1,11,2200,노원구,0.0,
2011-01-11,2011,1,11,2200,강동구,0.0,
2011-01-11,2011,1,11,2200,은평구,0.0,
2011-01-11,2011,1,11,2200,구로구,0.0,
2011-01-11,2011,1,11,2200,동대문구,0.0,
2011-01-11,2011,1,11,2200,서부사업소,0.0,
2011-01-11,2011,1,11,2200,영등포구,0.0,
2011-01-11,2011,1,11,2200,강북구,0.0,
2011-01-11,2011,1,11,2200,동부사업소,0.0,
2011-01-11,2011,1,11,2200,중랑구,0.0,
2011-01-11,2011,1,11,2200,강서구,0.0,
2011-01-11,2011,1,11,2200,성동사업소,0.0,
2011-01-11,2011,1,11,2200,용산구,0.0,
2011-01-11,2011,1,11,2200,강남구,0.0,
2011-01-11,2011,1,11,1930,성동구,0.0,
2011-01-11,2011,1,11,2200,양천구,0.0,
2011-01-11,2011,1,11,2200,중구,0.0,
2011-01-11,2011,1,11,2200,송파구,0.0,
2011-01-11,2011,1,11,2200,서울시설공단,0.0,
2011-01-11,2011,1,11,2200,서대문구,0.0,
2011-01-11,2011,1,11,2200,성동구,0.0,
2011-01-11,2011,1,11,2200,광진구,0.0,
2011-01-13,2011,1,13,1510,강서사업소,0.0,
2011-01-13,2011,1,13,1510,강북구,0.0,
2011-01-13,2011,1,13,1510,용산구,0.0,
2011-01-13,2011,1,13,1510,서대문구,0.0,
2011-01-13,2011,1,13,1510,서초구,0.0,
2011-01-13,2011,1,13,1510,은평구,0.0,
2011-01-13,2011,1,13,1510,성동구,0.0,
2011-01-13,2011,1,13,1510,중랑구,0.0,
2011-01-13,2011,1,13,1510,종로구,0.0,
2011-01-13,2011,1,13,1510,중구,0.0,
2011-01-13,2011,1,13,1510,광진구,0.0,
2011-01-13,2011,1,13,1510,도봉구,0.0,
2011-01-13,2011,1,13,1510,동대문구,0.0,
2011-01-13,2011,1,13,1510,노원구,0.0,
2011-01-13,2011,1,13,1510,동작구,0.0,
2011-01-13,2011,1,13,1510,성동사업소,0.0,
2011-01-13,2011,1,13,1510,구로구,0.0,
2011-01-13,2011,1,13,1510,서울시설공단,0.0,
2011-01-13,2011,1,13,1510,강남구,0.0,
2011-01-13,2011,1,13,2100,종로구,0.0,
2011-01-13,2011,1,13,2100,용산구,0.0,
2011-01-13,2011,1,13,2100,동부사업소,0.0,
2011-01-13,2011,1,13,2100,송파구,0.0,
2011-01-13,2011,1,13,2100,성북구,0.0,
2011-01-13,2011,1,13,2100,동대문구,0.0,
2011-01-13,2011,1,13,2100,강북구,0.0,
2011-01-13,2011,1,13,2100,중구,0.0,
2011-01-13,2011,1,13,2100,남부사업소,0.0,
2011-01-13,2011,1,13,2100,서부사업소,0.0,
2011-01-13,2011,1,13,2100,양천구,0.0,
2011-01-13,2011,1,13,2100,서대문구,0.0,
2011-01-13,2011,1,13,2100,동작구,0.0,
2011-01-13,2011,1,13,2100,강남구,0.0,
2011-01-14,2011,1,14,700,양천구,0.0,
2011-01-14,2011,1,14,700,성동사업소,0.0,
2011-01-14,2011,1,14,700,강남구,0.0,
2011-01-14,2011,1,14,700,도봉구,0.0,
2011-01-14,2011,1,14,700,은평구,0.0,
2011-01-14,2011,1,14,700,영등포구,0.0,
2011-01-14,2011,1,14,700,송파구,0.0,
2011-01-14,2011,1,14,700,서대문구,0.0,
2011-01-14,2011,1,14,700,마포구,0.0,
2011-01-14,2011,1,14,700,용산구,0.0,
2011-01-14,2011,1,14,700,동부사업소,0.0,
2011-01-22,2011,1,22,540,노원구,0.0,
2011-01-22,2011,1,22,540,중랑구,0.0,
2011-01-22,2011,1,22,600,서초구,0.0,
2011-01-22,2011,1,22,600,강서사업소,0.0,
2011-01-22,2011,1,22,600,중구,0.0,
2011-01-22,2011,1,22,600,영등포구,0.0,
2011-01-22,2011,1,22,600,강동구,0.0,
2011-01-22,2011,1,22,600,송파구,0.0,
2011-01-22,2011,1,22,600,성동사업소,0.0,
2011-01-22,2011,1,22,540,남부사업소,0.0,
2011-01-22,2011,1,22,600,남부사업소,0.0,
2011-01-22,2011,1,22,600,용산구,0.0,
2011-01-22,2011,1,22,600,강북구,0.0,
2011-01-22,2011,1,22,600,북부사업소,0.0,
2011-01-22,2011,1,22,600,은평구,0.0,
2011-01-22,2011,1,22,600,광진구,0.0,
2011-01-22,2011,1,22,900,동대문구,0.0,
2011-01-22,2011,1,22,900,중랑구,0.0,
2011-01-22,2011,1,22,900,서부사업소,0.0,
2011-01-22,2011,1,22,900,서대문구,0.0,
2011-01-22,2011,1,22,900,강서구,0.0,
2011-01-22,2011,1,22,900,금천구,0.0,
2011-01-22,2011,1,22,900,구로구,0.0,
2011-01-22,2011,1,22,900,강남구,0.0,
2011-01-22,2011,1,22,900,서초구,0.0,
2011-01-22,2011,1,22,900,북부사업소,0.0,
2011-01-23,2011,1,23,10,양천구,0.0,
2011-01-23,2011,1,23,10,중랑구,0.0,
2011-01-23,2011,1,23,10,성북구,0.0,
2011-01-23,2011,1,23,10,은평구,0.0,
2011-01-23,2011,1,23,10,노원구,0.0,
2011-01-23,2011,1,23,10,성동구,0.0,
2011-01-23,2011,1,23,10,강남구,0.0,
2011-01-23,2011,1,23,10,금천구,0.0,
2011-01-23,2011,1,23,10,남부사업소,0.0,
2011-01-23,2011,1,23,10,관악구,0.0,
2011-01-23,2011,1,23,10,구로구,0.0,
2011-01-23,2011,1,23,10,성동사업소,0.0,
2011-01-23,2011,1,23,10,동대문구,0.0,
2011-01-23,2011,1,23,10,중구,0.0,
2011-01-23,2011,1,23,10,도봉구,0.0,
2011-01-23,2011,1,23,10,마포구,0.0,
2011-01-23,2011,1,23,10,북부사업소,0.0,
2011-01-23,2011,1,23,900,강동구,0.0,
2011-01-23,2011,1,23,900,강서사업소,0.0,
2011-01-23,2011,1,23,900,강북구,0.0,
2011-01-23,2011,1,23,900,동대문구,0.0,
2011-01-23,2011,1,23,900,영등포구,0.0,
2011-01-23,2011,1,23,900,성동구,0.0,
2011-01-23,2011,1,23,900,은평구,0.0,
2011-01-23,2011,1,23,900,서대문구,0.0,
2011-01-23,2011,1,23,900,마포구,0.0,
2011-01-23,2011,1,23,900,강남구,0.0,
2011-01-23,2011,1,23,1130,서울시설공단,0.0,
2011-01-23,2011,1,23,1130,성동구,0.0,
2011-01-23,2011,1,23,1130,금천구,0.0,
2011-01-23,2011,1,23,1130,강동구,0.0,
2011-01-23,2011,1,23,1130,도봉구,0.0,
2011-01-23,2011,1,23,1130,북부사업소,0.0,
2011-01-23,2011,1,23,1130,광진구,0.0,
2011-01-23,2011,1,23,1130,강서사업소,0.0,
2011-01-23,2011,1,23,1130,강북구,0.0,
2011-01-23,2011,1,23,1130,송파구,0.0,
2011-01-23,2011,1,23,1130,서초구,0.0,
2011-01-23,2011,1,23,1130,동작구,0.0,
2011-01-23,2011,1,23,1130,영등포구,0.0,
2011-01-23,2011,1,23,1130,동대문구,0.0,
2011-01-23,2011,1,23,1630,성동구,0.0,
2011-01-23,2011,1,23,1630,구로구,0.0,
2011-01-23,2011,1,23,1630,동부사업소,0.0,
2011-01-23,2011,1,23,1630,금천구,0.0,
2011-01-23,2011,1,23,1630,성북구,0.0,
2011-01-23,2011,1,23,1630,도봉구,0.0,
2011-01-23,2011,1,23,1630,중랑구,0.0,
2011-01-23,2011,1,23,1630,양천구,0.0,
2011-01-23,2011,1,23,1630,강서사업소,0.0,
2011-01-23,2011,1,23,1630,강서구,0.0,
2011-01-23,2011,1,23,1630,송파구,0.0,
2011-01-23,2011,1,23,1630,마포구,0.0,
2011-01-23,2011,1,23,1630,성동사업소,0.0,
2011-01-23,2011,1,23,1630,영등포구,0.0,
2011-01-23,2011,1,23,1630,서울시설공단,0.0,
2011-01-23,2011,1,23,1630,강북구,0.0,
2011-01-23,2011,1,23,1630,남부사업소,0.0,
2011-01-23,2011,1,23,1630,종로구,0.0,
2011-01-23,2011,1,23,1630,강동구,0.0,
2011-01-23,2011,1,23,1630,강남구,0.0,
2011-01-23,2011,1,23,1630,동대문구,0.0,
2011-01-23,2011,1,23,2000,강동구,0.0,
2011-01-23,2011,1,23,2000,서초구,0.0,
2011-01-23,2011,1,23,2000,성북구,0.0,
2011-01-23,2011,1,23,2000,남부사업소,0.0,
2011-01-23,2011,1,23,2000,서부사업소,0.0,
2011-01-23,2011,1,23,2000,관악구,0.0,
2011-01-23,2011,1,23,2000,영등포구,0.0,
2011-01-23,2011,1,23,2000,동작구,0.0,
2011-01-23,2011,1,23,2230,관악구,0.0,
2011-01-23,2011,1,23,2230,송파구,0.0,
2011-01-23,2011,1,23,2230,서울시설공단,0.0,
2011-01-23,2011,1,23,2230,은평구,0.0,
2011-01-23,2011,1,23,2230,강동구,0.0,
2011-01-24,2011,1,24,700,영등포구,0.0,
2011-01-24,2011,1,24,700,강동구,0.0,
2011-01-24,2011,1,24,700,은평구,0.0,
2011-01-24,2011,1,24,700,서울시설공단,0.0,
2011-01-24,2011,1,24,700,강북구,0.0,
2011-01-24,2011,1,24,700,강남구,0.0,
2011-01-24,2011,1,24,700,동작구,0.0,
2011-01-24,2011,1,24,700,서대문구,0.0,
2011-01-24,2011,1,24,700,용산구,0.0,
2011-01-24,2011,1,24,700,구로구,0.0,
2011-01-23,2011,1,23,2000,마포구,0.0,
2011-01-23,2011,1,23,2230,마포구,0.0,
2011-01-24,2011,1,24,700,마포구,0.0,
2011-01-24,2011,1,24,700,금천구,0.0,
2011-01-24,2011,1,24,700,노원구,0.0,
2011-01-24,2011,1,24,700,동부사업소,0.0,
2011-01-29,2011,1,29,310,은평구,0.0,
2011-01-29,2011,1,29,310,강서구,0.0,
2011-01-29,2011,1,29,310,중구,0.0,
2011-01-29,2011,1,29,310,성동구,0.0,
2011-01-29,2011,1,29,310,용산구,0.0,
2011-01-29,2011,1,29,310,남부사업소,0.0,
2011-01-29,2011,1,29,310,중랑구,0.0,
2011-01-29,2011,1,29,310,성동사업소,0.0,
2011-01-29,2011,1,29,310,서대문구,0.0,
2011-01-29,2011,1,29,310,동부사업소,0.0,
2011-01-29,2011,1,29,310,북부사업소,0.0,
2011-01-29,2011,1,29,310,구로구,0.0,
2011-01-29,2011,1,29,310,영등포구,0.0,
2011-01-29,2011,1,29,310,양천구,0.0,
2011-01-29,2011,1,29,310,서울시설공단,0.0,
2011-02-03,2011,2,3,310,용산구,0.0,
2011-02-03,2011,2,3,310,서부사업소,0.0,
2011-02-03,2011,2,3,310,송파구,0.0,
2011-02-03,2011,2,3,310,중구,0.0,
2011-02-03,2011,2,3,310,구로구,0.0,
2011-02-03,2011,2,3,310,남부사업소,0.0,
2011-02-03,2011,2,3,310,광진구,0.0,
2011-02-03,2011,2,3,310,서초구,0.0,
2011-02-03,2011,2,3,310,도봉구,0.0,
2011-02-03,2011,2,3,310,북부사업소,0.0,
2011-02-03,2011,2,3,310,양천구,0.0,
2011-02-03,2011,2,3,310,성동사업소,0.0,
2011-02-03,2011,2,3,310,서울시설공단,0.0,
2011-02-03,2011,2,3,310,은평구,0.0,
2011-02-03,2011,2,3,310,중랑구,0.0,
2011-02-03,2011,2,3,310,강남구,0.0,
2011-02-16,2011,2,16,2200,은평구,0.0,
2011-02-16,2011,2,16,2200,도봉구,0.0,
2011-02-16,2011,2,16,2200,강서구,0.0,
2011-02-16,2011,2,16,2200,용산구,0.0,
2011-02-16,2011,2,16,2200,중랑구,0.0,
2011-02-16,2011,2,16,2200,노원구,0.0,
2011-02-16,2011,2,16,2200,성북구,0.0,
2011-02-16,2011,2,16,2200,종로구,0.0,
2011-02-16,2011,2,16,2200,동대문구,0.0,
2011-02-16,2011,2,16,2200,동작구,0.0,
2011-02-16,2011,2,16,2200,영등포구,0.0,
2011-02-16,2011,2,16,2200,동부사업소,0.0,
2011-02-16,2011,2,16,2200,강남구,0.0,
2011-02-16,2011,2,16,2200,북부사업소,0.0,
2011-02-16,2011,2,16,2200,남부사업소,0.0,
2011-02-16,2011,2,16,2200,강동구,0.0,
2011-02-16,2011,2,16,2200,서초구,0.0,
2011-02-16,2011,2,16,2200,서울시설공단,0.0,
2011-02-17,2011,2,17,630,남부사업소,0.0,
2011-02-17,2011,2,17,630,서초구,0.0,
2011-02-17,2011,2,17,630,송파구,0.0,
2011-02-17,2011,2,17,900,금천구,0.0,
2011-02-17,2011,2,17,900,강남구,0.0,
2011-02-17,2011,2,17,900,중랑구,0.0,
2011-02-17,2011,2,17,900,구로구,0.0,
2011-02-26,2011,2,26,2200,노원구,0.0,
2011-02-26,2011,2,26,2200,광진구,0.0,
2011-02-26,2011,2,26,2200,구로구,0.0,
2011-02-26,2011,2,26,2200,서대문구,0.0,
2011-02-26,2011,2,26,2200,금천구,0.0,
2011-02-17,2011,2,17,900,송파구,0.0,
2011-02-26,2011,2,26,2200,송파구,0.0,
2011-02-26,2011,2,26,2200,강서구,0.0,
2011-02-26,2011,2,26,2200,성동구,0.0,
2011-02-26,2011,2,26,2200,강남구,0.0,
2011-02-26,2011,2,26,2200,서부사업소,0.0,
2011-02-26,2011,2,26,2200,성동사업소,0.0,
2011-02-26,2011,2,26,2200,마포구,0.0,
2011-02-26,2011,2,26,2200,중구,0.0,
2011-02-26,2011,2,26,2200,관악구,0.0,
2011-02-26,2011,2,26,2200,서초구,0.0,
2011-02-26,2011,2,26,2200,영등포구,0.0,
2011-02-26,2011,2,26,2200,남부사업소,0.0,
2011-02-26,2011,2,26,2200,도봉구,0.0,
2011-02-26,2011,2,26,2200,종로구,0.0,
2011-02-26,2011,2,26,2200,용산구,0.0,
2011-02-26,2011,2,26,2200,동부사업소,0.0,
2011-02-26,2011,2,26,2200,북부사업소,0.0,
2011-02-26,2011,2,26,2200,동작구,0.0,
2011-02-26,2011,2,26,2200,은평구,0.0,
2011-02-26,2011,2,26,2200,성북구,0.0,
2011-02-27,2011,2,27,2200,용산구,0.0,
2011-02-27,2011,2,27,2200,노원구,0.0,
2011-02-27,2011,2,27,2200,강북구,0.0,
2011-02-27,2011,2,27,2200,광진구,0.0,
2011-02-27,2011,2,27,2200,강서사업소,0.0,
2011-02-27,2011,2,27,2200,송파구,0.0,
2011-02-27,2011,2,27,2200,성동사업소,0.0,
2011-02-27,2011,2,27,2200,강동구,0.0,
2011-02-27,2011,2,27,2200,동작구,0.0,
2011-02-27,2011,2,27,2200,종로구,0.0,
2011-02-27,2011,2,27,2200,마포구,0.0,
2011-02-27,2011,2,27,2200,동부사업소,0.0,
2011-02-27,2011,2,27,2200,강남구,0.0,
2011-02-28,2011,2,28,2200,용산구,0.0,
2011-02-28,2011,2,28,2200,관악구,0.0,
2011-02-28,2011,2,28,2200,강서사업소,0.0,
2011-02-28,2011,2,28,2200,강서구,0.0,
2011-02-28,2011,2,28,2200,중랑구,0.0,
2011-02-28,2011,2,28,2200,성동구,0.0,
2011-02-28,2011,2,28,2200,송파구,0.0,
2011-02-28,2011,2,28,2200,서울시설공단,0.0,
2011-02-28,2011,2,28,2200,강동구,0.0,
2011-02-28,2011,2,28,2200,성북구,0.0,
2011-02-28,2011,2,28,2200,동작구,0.0,
2011-02-28,2011,2,28,2200,구로구,0.0,
2011-02-28,2011,2,28,2200,동부사업소,0.0,
2011-02-28,2011,2,28,2200,양천구,0.0,
2011-02-28,2011,2,28,2200,서대문구,0.0,
2011-02-28,2011,2,28,2200,동대문구,0.0,
2011-03-24,2011,3,24,1200,서울시설공단,0.0,
2011-03-24,2011,3,24,1200,동대문구,0.0,
2011-03-24,2011,3,24,1200,강북구,0.0,
2011-03-24,2011,3,24,1200,성동사업소,0.0,
2011-03-24,2011,3,24,1200,강서사업소,0.0,
2011-03-24,2011,3,24,1200,광진구,0.0,
2011-03-24,2011,3,24,1200,노원구,0.0,
2011-03-24,2011,3,24,1200,남부사업소,0.0,
2011-03-24,2011,3,24,1200,송파구,0.0,
2011-03-24,2011,3,24,1200,도봉구,0.0,
2011-03-24,2011,3,24,1200,은평구,0.0,
2011-03-24,2011,3,24,1200,중구,0.0,
2011-03-24,2011,3,24,1200,마포구,0.0,
2011-03-24,2011,3,24,1200,서초구,0.0,
2011-03-24,2011,3,24,1200,구로구,0.0,
2011-03-24,2011,3,24,1200,동부사업소,0.0,
2011-03-24,2011,3,24,1200,강서구,0.0,
2011-11-01,2011,11,1,1510,금천구,0.0,
2011-11-01,2011,11,1,1510,남부사업소,0.0,
2011-11-01,2011,11,1,1510,강서사업소,0.0,
2011-11-01,2011,11,1,1510,송파구,50.0,
2011-11-01,2011,11,1,1510,동부사업소,0.0,
2011-11-01,2011,11,1,1510,서초구,0.0,
2011-11-01,2011,11,1,1510,동작구,0.0,
2011-11-01,2011,11,1,1510,구로구,0.0,
2011-11-01,2011,11,1,1510,강북구,30.0,
2011-11-01,2011,11,1,1510,영등포구,0.0,
2011-11-01,2011,11,1,1510,마포구,0.0,
2011-11-01,2011,11,1,1540,구로구,100.0,
2011-11-01,2011,11,1,1540,종로구,100.0,
2011-11-01,2011,11,1,1540,서대문구,50.0,
2011-11-01,2011,11,1,1540,송파구,500.0,
2011-11-01,2011,11,1,1520,성동사업소,100.0,
2011-11-01,2011,11,1,1540,용산구,2000.0,
2011-11-01,2011,11,1,1540,강남구,300.0,
2011-11-01,2011,11,1,1540,강서구,50.0,
2011-11-01,2011,11,1,1540,성북구,20.0,
2011-11-01,2011,11,1,1540,중구,200.0,
2011-11-01,2011,11,1,1540,동대문구,250.0,
2011-11-01,2011,11,1,1540,노원구,113.0,
2011-11-01,2011,11,1,1540,남부사업소,100.0,
2011-11-01,2011,11,1,1540,광진구,125.0,
2011-11-01,2011,11,1,1540,중랑구,40.0,
2011-11-01,2011,11,1,1540,강서사업소,50.0,
2011-11-01,2011,11,1,1540,영등포구,150.0,
2011-11-01,2011,11,1,1540,은평구,5.0,
2011-11-01,2011,11,1,1540,도봉구,350.0,
2011-11-01,2011,11,1,1540,서부사업소,20.0,
2011-11-01,2011,11,1,1520,은평구,0.0,
2011-11-01,2011,11,1,1520,관악구,0.0,
2011-11-01,2011,11,1,1540,서울시설공단,15000.0,
2011-11-01,2011,11,1,1520,서울시설공단,9000.0,
2011-11-01,2011,11,1,1540,관악구,50.0,
2011-11-10,2011,11,10,1510,북부사업소,0.0,
2011-11-10,2011,11,10,1510,서울시설공단,0.0,
2011-11-10,2011,11,10,1510,서초구,0.0,
2011-11-10,2011,11,10,1510,성동사업소,0.0,
2011-11-10,2011,11,10,1510,중랑구,0.0,
2011-11-10,2011,11,10,1510,은평구,0.0,
2011-11-10,2011,11,10,1510,금천구,0.0,
2011-11-10,2011,11,10,1510,남부사업소,0.0,
2011-11-10,2011,11,10,1510,구로구,0.0,
2011-11-10,2011,11,10,1510,강서구,0.0,
2011-11-10,2011,11,10,1510,성동구,10.0,
2011-11-10,2011,11,10,1510,강서사업소,0.0,
2011-11-10,2011,11,10,1510,중구,0.0,
2011-11-10,2011,11,10,1510,마포구,0.0,
2011-11-10,2011,11,10,1510,동부사업소,0.0,
2011-11-10,2011,11,10,1510,도봉구,0.0,
2011-11-10,2011,11,10,1510,동대문구,0.0,
2011-11-10,2011,11,10,1510,영등포구,0.0,
2011-11-10,2011,11,10,1510,노원구,0.0,
2011-11-10,2011,11,10,1540,북부사업소,0.0,
2011-11-10,2011,11,10,1540,남부사업소,0.0,
2011-11-10,2011,11,10,1540,서울시설공단,0.0,
2011-11-10,2011,11,10,1540,중랑구,0.0,
2011-11-10,2011,11,10,1540,구로구,0.0,
2011-11-10,2011,11,10,1540,금천구,0.0,
2011-11-10,2011,11,10,1540,성북구,50.0,
2011-11-10,2011,11,10,1540,강남구,0.0,
2011-11-10,2011,11,10,1540,강서사업소,0.0,
2011-11-10,2011,11,10,1540,서초구,0.0,
2011-11-10,2011,11,10,1540,동부사업소,0.0,
2011-11-10,2011,11,10,1540,마포구,0.0,
2011-11-10,2011,11,10,1540,서부사업소,0.0,
2011-11-10,2011,11,10,1540,중구,0.0,
2011-11-10,2011,11,10,1540,용산구,0.0,
2011-11-10,2011,11,10,1540,강서구,0.0,
2011-11-10,2011,11,10,1540,도봉구,0.0,
2011-11-10,2011,11,10,1540,은평구,0.0,
2011-11-10,2011,11,10,1540,성동구,20.0,
2011-11-10,2011,11,10,1540,성동사업소,0.0,
2011-11-10,2011,11,10,1540,check,0.0,
2011-11-10,2011,11,10,1540,노원구,130.0,
2011-11-10,2011,11,10,1600,남부사업소,0.0,
2011-11-10,2011,11,10,1600,북부사업소,1000.0,
2011-11-10,2011,11,10,1600,중랑구,0.0,
2011-11-10,2011,11,10,1600,강서사업소,50.0,
2011-11-10,2011,11,10,1600,동부사업소,120.0,
2011-11-10,2011,11,10,1600,양천구,0.0,
2011-11-10,2011,11,10,1600,금천구,120.0,
2011-11-10,2011,11,10,1600,종로구,205.0,
2011-11-10,2011,11,10,1600,성동사업소,0.0,
2011-11-10,2011,11,10,1600,강서구,150.0,
2011-11-10,2011,11,10,1600,성동구,30.0,
2011-11-10,2011,11,10,1600,성북구,70.0,
2011-11-10,2011,11,10,1600,강동구,1500.0,
2011-11-10,2011,11,10,1600,마포구,5000.0,
2011-11-10,2011,11,10,1600,영등포구,220.0,
2011-11-10,2011,11,10,1600,구로구,50.0,
2011-11-10,2011,11,10,1600,서부사업소,0.0,
2011-11-10,2011,11,10,1600,강남구,500.0,
2011-11-10,2011,11,10,1600,check,1000.0,
2011-11-11,2011,11,11,1100,성동사업소,0.0,
2011-11-11,2011,11,11,1100,강북구,0.0,
2011-11-22,2011,11,22,2140,성동구,0.0,
2011-11-22,2011,11,22,2140,성북구,0.0,
2011-11-22,2011,11,22,2140,동작구,0.0,
2011-12-01,2011,12,1,330,중구,0.0,
2011-12-01,2011,12,1,330,북부사업소,0.0,
2011-12-01,2011,12,1,330,강남구,50.0,
2011-12-01,2011,12,1,530,북부사업소,10.0,
2011-12-05,2011,12,5,2210,용산구,0.0,
2011-12-05,2011,12,5,2210,노원구,0.0,
2011-12-05,2011,12,5,2210,강서구,0.0,
2011-12-05,2011,12,5,2210,강동구,0.0,
2011-12-05,2011,12,5,2210,마포구,0.0,
2011-12-05,2011,12,5,2210,도봉구,0.0,
2011-12-05,2011,12,5,2210,강서사업소,0.0,
2011-12-05,2011,12,5,2210,송파구,0.0,
2011-12-05,2011,12,5,2210,중랑구,0.0,
2011-12-05,2011,12,5,2210,금천구,0.0,
2011-12-05,2011,12,5,2210,중구,0.0,
2011-12-05,2011,12,5,2210,서부사업소,0.0,
2011-12-05,2011,12,5,2210,은평구,0.0,
2011-12-05,2011,12,5,2210,성동사업소,0.0,
2011-12-05,2011,12,5,2210,영등포구,0.0,
2011-12-05,2011,12,5,2210,종로구,0.0,
2011-12-05,2011,12,5,2210,남부사업소,0.0,
2011-12-05,2011,12,5,2210,관악구,0.0,
2012-01-12,2012,1,12,1400,동부사업소,0.0,
2012-01-12,2012,1,12,1400,성동사업소,0.0,
2012-01-12,2012,1,12,1400,서부사업소,0.0,
2012-01-12,2012,1,12,1400,서대문구,0.0,
2012-01-24,2012,1,24,1700,금천구,0.0,
2012-01-24,2012,1,24,1700,종로구,0.0,
2012-01-24,2012,1,24,1700,동작구,0.0,
2012-01-24,2012,1,24,1700,강서구,0.0,
2012-01-24,2012,1,24,1700,송파구,0.0,
2012-01-24,2012,1,24,1700,서대문구,0.0,
2012-01-24,2012,1,24,1700,동부사업소,0.0,
2012-01-25,2012,1,25,0,광진구,0.0,
2012-01-25,2012,1,25,0,성동사업소,0.0,
2012-01-25,2012,1,25,0,서부사업소,0.0,
2012-01-25,2012,1,25,0,마포구,0.0,
2012-01-25,2012,1,25,0,동부사업소,0.0,
2012-01-25,2012,1,25,0,성북구,0.0,
2012-01-25,2012,1,25,350,종로구,0.0,
2012-01-25,2012,1,25,2230,강서구,0.0,
2012-01-25,2012,1,25,2230,도봉구,0.0,
2012-01-25,2012,1,25,2230,강서사업소,0.0,
2012-01-25,2012,1,25,2230,성동구,0.0,
2012-01-25,2012,1,25,2230,성동사업소,0.0,
2012-01-25,2012,1,25,2230,금천구,0.0,
2012-01-25,2012,1,25,2230,은평구,0.0,
2012-01-27,2012,1,27,730,서초구,0.0,
2012-01-27,2012,1,27,730,성동사업소,0.0,
2012-01-27,2012,1,27,730,용산구,0.0,
2012-01-27,2012,1,27,730,영등포구,0.0,
2012-01-27,2012,1,27,730,금천구,0.0,
2012-01-27,2012,1,27,730,남부사업소,0.0,
2012-01-27,2012,1,27,730,강동구,0.0,
2012-01-27,2012,1,27,730,강서구,0.0,
2012-01-27,2012,1,27,730,노원구,0.0,
2012-01-27,2012,1,27,900,강남구,0.0,
2012-01-27,2012,1,27,900,강동구,0.0,
2012-01-27,2012,1,27,900,중구,0.0,
2012-01-31,2012,1,31,940,금천구,0.0,
2012-01-31,2012,1,31,940,구로구,0.0,
2012-01-31,2012,1,31,940,도봉구,0.0,
2012-01-31,2012,1,31,940,마포구,0.0,
2012-01-31,2012,1,31,940,중랑구,0.0,
2012-01-31,2012,1,31,940,성동사업소,0.0,
2012-01-31,2012,1,31,940,동작구,0.0,
2012-01-31,2012,1,31,1030,양천구,0.0,
2012-01-31,2012,1,31,1700,성동구,0.0,
2012-01-31,2012,1,31,1700,양천구,0.0,
2012-01-31,2012,1,31,1700,서부사업소,0.0,
2012-01-31,2012,1,31,1700,마포구,0.0,
2012-01-31,2012,1,31,1700,강북구,0.0,
2012-01-31,2012,1,31,1700,성북구,0.0,
2012-02-01,2012,2,1,110,성동구,0.0,
2012-02-01,2012,2,1,110,성북구,0.0,
2012-02-01,2012,2,1,110,구로구,0.0,
2012-02-01,2012,2,1,110,마포구,0.0,
2012-02-01,2012,2,1,110,중랑구,0.0,
2012-02-01,2012,2,1,110,강남구,0.0,
2012-02-01,2012,2,1,1700,서울시설공단,0.0,
2012-02-01,2012,2,1,1700,노원구,0.0,
2012-02-01,2012,2,1,1700,강서구,0.0,
2012-02-01,2012,2,1,1700,동대문구,0.0,
2012-02-01,2012,2,1,1700,종로구,0.0,
2012-02-01,2012,2,1,1700,성동구,0.0,
2012-02-03,2012,2,3,1700,중구,0.0,
2012-02-03,2012,2,3,1700,관악구,0.0,
2012-02-03,2012,2,3,1700,중랑구,0.0,
2012-02-03,2012,2,3,1700,성동사업소,0.0,
2012-02-03,2012,2,3,1700,강북구,0.0,
2012-02-03,2012,2,3,1700,영등포구,0.0,
2012-02-03,2012,2,3,1700,광진구,0.0,
2012-02-03,2012,2,3,1700,은평구,0.0,
2012-02-03,2012,2,3,1700,동작구,0.0,
2012-02-03,2012,2,3,1700,강동구,0.0,
2012-02-06,2012,2,6,500,북부사업소,0.0,
2012-02-06,2012,2,6,500,양천구,0.0,
2012-02-06,2012,2,6,500,영등포구,0.0,
2012-02-06,2012,2,6,500,강북구,0.0,
2012-02-06,2012,2,6,500,서초구,0.0,
2012-02-06,2012,2,6,500,금천구,0.0,
2012-02-06,2012,2,6,500,종로구,0.0,
2012-02-06,2012,2,6,500,성동사업소,0.0,
2012-02-06,2012,2,6,500,강동구,0.0,
2012-02-06,2012,2,6,500,성동구,0.0,
2012-02-06,2012,2,6,500,강서사업소,0.0,
2012-02-06,2012,2,6,500,송파구,0.0,
2012-02-06,2012,2,6,500,강남구,0.0,
2012-02-06,2012,2,6,500,관악구,0.0,
2012-02-06,2012,2,6,500,용산구,0.0,
2012-02-08,2012,2,8,2000,용산구,0.0,
2012-02-08,2012,2,8,2000,광진구,0.0,
2012-02-08,2012,2,8,2000,중구,0.0,
2012-02-08,2012,2,8,2000,동부사업소,0.0,
2012-02-08,2012,2,8,2000,서초구,0.0,
2012-02-08,2012,2,8,2000,북부사업소,0.0,
